profile_index,profile_direction,profile_phase,start_time,end_time,start_depth,end_depth,min_depth,max_depth,depth_range,min_lon,max_lon,min_lat,max_lat,distance_traveled,num_points,time_at_surface_s,profile_duration_s
52.0,-1.0,ascent,2026-01-31 21:53:09.000000000,2026-01-31 22:56:30.000000000,502.35302734375,5.2582573890686035,5.2582573890686035,502.35302734375,497.0947699546814,-158.3161658749183,-158.3070095921349,21.529820268012227,21.532309820345617,,4746,0,3801.0
52.5,0.0,inflection,2026-01-31 22:56:30.900000000,2026-01-31 22:56:30.900000000,5.192835807800293,5.192835807800293,5.192835807800293,5.192835807800293,0.0,-158.31616751425074,-158.31616751425074,21.52982393034675,21.52982393034675,0.0,1,0,0.0
53.0,1.0,descent,2026-01-31 22:56:31.000000000,2026-01-31 23:55:30.000000000,6.305002212524414,502.2221984863281,6.305002212524414,502.2221984863281,495.9171962738037,-158.32528823908658,-158.31617846173643,21.527341803979713,21.529817570678038,,4419,0,3539.0
53.5,0.0,inflection,2026-01-31 23:55:30.561000192,2026-01-31 23:55:38.565999872,502.3748474121094,502.35302734375,502.1567687988281,502.3748474121094,0.21807861328125,-158.32529517013458,-158.32529055596277,21.527345091652197,21.527351010103377,,11,0,8.00499968
54.0,-1.0,ascent,2026-01-31 23:55:39.000000000,2026-02-01 00:54:37.836999936,502.3094177246094,1.2021210193634033,1.2021210193634033,502.3094177246094,501.107296705246,-158.33387098249523,-158.32529747491702,21.524830427521124,21.527364049180687,,4418,63,3538.836999936
54.5,0.0,surfacing,2026-02-01 00:54:38.750999808,2026-02-01 01:07:24.073999872,0.0,0.0,0.0,3.7535617351531982,3.7535617351531982,-158.317348333336,-158.31657000000268,21.508534999421606,21.508848332754972,,647,765,765.323000064
55.0,1.0,descent,2026-02-01 01:07:24.305999872,2026-02-01 02:06:27.305999872,0.3573528826236725,502.2881164550781,0.3573528826236725,502.2881164550781,501.93076357245445,-158.31677131719422,-158.31315493618652,21.508806542515906,21.51544311873976,,4425,32,3543.0
55.5,0.0,inflection,2026-02-01 02:06:27.924999936,2026-02-01 02:06:39.932000000,502.3099365234375,502.3317565917969,502.2444763183594,502.3317565917969,0.0872802734375,-158.31315257636288,-158.31314549689225,21.515436286159943,21.515441410594857,,16,0,12.007000064
56.0,-1.0,ascent,2026-02-01 02:06:40.305999872,2026-02-01 03:00:33.305999872,502.3099365234375,5.769475936889648,5.769475936889648,502.3099365234375,496.54046058654785,-158.31314313706886,-158.31011285365244,21.515432869015772,21.522140339590578,,4039,0,3233.0
56.5,0.0,inflection,2026-02-01 03:00:33.546999808,2026-02-01 03:00:33.546999808,5.289368152618408,5.289368152618408,5.289368152618408,5.289368152618408,0.0,-158.3101090159992,-158.3101090159992,21.522147935639858,21.522147935639858,0.0,1,0,0.0
