timestamp,lat,lon,depth_m
2026-02-02T05:47:53Z,21.4257,-158.35483333333335,676.8
2026-02-02T05:48:13Z,21.425650000000005,-158.35478333333333,674.1
2026-02-02T05:48:33Z,21.425616666666663,-158.35475,671.5
2026-02-02T05:48:53Z,21.42556666666667,-158.35471666666666,668.9
2026-02-02T05:49:13Z,21.425516666666667,-158.35466666666667,666.3
2026-02-02T05:49:33Z,21.42546666666666,-158.35463333333334,663.7
2026-02-02T05:49:53Z,21.425416666666667,-158.3546,661.2
2026-02-02T05:50:13Z,21.425366666666665,-158.35456666666667,658.7
2026-02-02T05:50:33Z,21.425316666666664,-158.35453333333334,656.1
2026-02-02T05:50:53Z,21.42526666666667,-158.3545,653.7
2026-02-02T05:51:13Z,21.425216666666664,-158.35446666666667,651.1
2026-02-02T05:51:33Z,21.425183333333333,-158.35441666666665,648.5
2026-02-02T05:51:53Z,21.42513333333333,-158.35438333333335,645.9
2026-02-02T05:52:13Z,21.425099999999997,-158.35433333333333,643.2
2026-02-02T05:52:33Z,21.425050000000002,-158.3543,640.8
